SrcAddr,DstAddr,Sport,Dport,State,Dur,TotPkts,TotBytes,SrcBytes,DstBytes,SrcPkts,DstPkts,Rate,SrcRate,DstRate,Load,SrcLoad,DstLoad,sMeanPktSz,dMeanPktSz,attack_type,attack_category,has_SYN,has_RST,has_FIN,has_ACK,has_PSH,has_URG,has_ECE,has_CWR,ByteRatio,PktRatio,PktsPerSec,BytesPerSec,Proto_icmp,Proto_tcp,Proto_udp,State_OTH,State_REJ,State_RSTO,State_RSTR,State_RSTRH,State_S0,State_S1,State_S3,State_SF,State_SH,State_SHR
10.1.1.10,10.1.4.40,42014,17899,SF,0.062132,13.0,5862.0,5594.0,268.0,8.0,5.0,94347.51818708556,90034.12090388205,4313.397283203502,754780.1454966845,1449078.1063523153,34507.17826562802,699.25,53.6,normal_ftp,normal,1,0,1,1,0,0,0,0,20.87313432835821,1.6,209.23195776733405,94347.51818708556,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,46808,11076,SF,0.062058,10.0,4207.0,4043.0,164.0,7.0,3.0,67791.42092880853,65148.73183151246,2642.6890972960778,542331.3674304682,1049803.9226451458,21141.512778368626,577.5714285714286,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,24.652439024390244,2.3333333333333335,161.13957910341938,67791.42092880853,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,56034,21,SF,3.524662,25.0,1650.0,672.0,978.0,11.0,14.0,468.1299937412438,190.6565792691611,277.4734144720827,3745.039949929951,54.092159551514754,2219.7873157766617,61.09090909090909,69.85714285714286,normal_ftp,normal,1,0,1,1,0,0,0,0,0.6871165644171779,0.7857142857142857,7.0928786930491485,468.1299937412438,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,59598,54437,SF,12.355151,205.0,209298.0,205890.0,3408.0,141.0,64.0,16940.140998681443,16664.30462889527,275.8363697861726,135521.12798945155,1348.7738538278707,2206.690958289381,1460.212765957447,53.25,normal_ftp,normal,1,0,1,1,0,0,0,0,60.4137323943662,2.203125,16.59226989617529,16940.140998681443,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,53654,38501,SF,0.061885,8.0,625.0,461.0,164.0,5.0,3.0,10099.377878322695,7449.30112305082,2650.0767552718753,80795.02302658156,120373.29115376617,21200.614042175,92.2,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,2.8109756097560976,1.6666666666666667,129.2720368425305,10099.377878322695,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,51890,61171,SF,0.06216,8.0,679.0,515.0,164.0,5.0,3.0,10923.423423423425,8285.070785070786,2638.352638352638,87387.38738738738,133286.20954103582,21106.821106821106,103.0,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,3.1402439024390243,1.6666666666666667,128.7001287001287,10923.423423423423,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,36036,21,SF,0.462426,41.0,2603.0,946.0,1657.0,16.0,25.0,5629.00874950803,2045.732722641028,3583.2760268670013,45032.06999606424,4423.91371298549,28666.20821493601,59.125,66.28,normal_ftp,normal,1,0,1,1,0,0,0,0,0.5709112854556427,0.64,88.662834702201,5629.00874950803,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,55896,42014,SF,0.078014,12.0,5810.0,5594.0,216.0,8.0,4.0,74473.81239264748,71705.07857564028,2768.733817007204,595790.4991411798,919130.9069608054,22149.87053605763,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,153.8185453892891,74473.81239264748,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,37000,34427,SF,0.06251,12.0,5810.0,5594.0,216.0,8.0,4.0,92945.12877939532,89489.68165093586,3455.4471284594465,743561.0302351625,1431605.8494790571,27643.57702767557,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96928491441372,92945.12877939531,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,46192,49322,SF,0.062511,15.0,8311.0,8043.0,268.0,10.0,5.0,132952.60034233975,128665.35489753804,4287.245444801715,1063620.802738718,2058283.4204786045,34297.96355841372,804.3,53.6,normal_ftp,normal,1,0,1,1,0,0,0,0,30.011194029850746,2.0,239.9577674329318,132952.60034233975,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,38590,42092,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,34426,46493,SF,0.063017,12.0,5810.0,5594.0,216.0,8.0,4.0,92197.34357395624,88769.6970658711,3427.64650808512,737578.7485916498,1408662.6952389213,27421.17206468096,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.42480600472888,92197.34357395623,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,36408,13972,SF,0.063012,12.0,5810.0,5594.0,216.0,8.0,4.0,92204.65942994984,88776.74093823398,3427.9184917158636,737637.2754395988,1408886.2587798196,27423.34793372691,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.43991620643686,92204.65942994985,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,38252,10210,SF,0.062233,12.0,5810.0,5594.0,216.0,8.0,4.0,93358.828917134,89888.00154258995,3470.8273745440524,746870.631337072,1444378.4092457371,27766.61899635242,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.82374303022513,93358.828917134,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,49670,25848,SF,0.186533,214.0,201523.0,197459.0,4064.0,136.0,78.0,1080361.115727512,1058574.086086644,21787.029640867837,8642888.925820095,5674996.306748104,174296.2371269427,1451.904411764706,52.1025641025641,normal_ftp,normal,1,0,1,1,0,0,0,0,48.587352362204726,1.7435897435897436,1147.2500844354618,1080361.115727512,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,58982,53503,SF,0.0625,12.0,5810.0,5594.0,216.0,8.0,4.0,92960.0,89504.0,3456.0,743680.0,1432064.0,27648.0,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.0,92960.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,33838,7499,SF,0.062512,12.0,5810.0,5594.0,216.0,8.0,4.0,92942.1551062196,89486.81853084208,3455.3365753775274,743537.2408497569,1431514.2457582878,27642.69260302022,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96314307652932,92942.15510621961,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,49812,44649,SF,0.154908,87.0,71692.0,69760.0,1932.0,50.0,37.0,462803.7286647559,450331.8098484262,12471.918816329693,3702429.829318047,2907092.0149277393,99775.35053063754,1395.2,52.21621621621622,normal_ftp,normal,1,0,1,1,0,0,0,0,36.107660455486545,1.3513513513513513,561.6236734061508,462803.7286647559,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,45404,8445,SF,0.062231,12.0,5810.0,5594.0,216.0,8.0,4.0,93361.82931336472,89890.89039224823,3470.9389211164853,746894.6345069178,1444471.2505382884,27767.51136893188,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.82994006202696,93361.82931336472,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,35538,58905,SF,0.062041,11.0,4259.0,4043.0,216.0,7.0,4.0,68648.15202849728,65166.58338840444,3481.568640092842,549185.2162279782,1050379.3199401111,27852.549120742737,577.5714285714286,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,18.71759259259259,1.75,177.30210667139474,68648.15202849728,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,38570,22850,SF,0.062156,8.0,679.0,515.0,164.0,5.0,3.0,10924.126391659694,8285.60396421906,2638.5224274406332,87393.01113327756,133303.36514928663,21108.179419525062,103.0,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,3.1402439024390243,1.6666666666666667,128.70841109466502,10924.126391659694,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,58926,48975,SF,0.156504,83.0,67370.0,65542.0,1828.0,48.0,35.0,430468.23084394005,418788.01819761796,11680.212646322138,3443745.8467515204,2675893.384179433,93441.7011705771,1365.4583333333333,52.22857142857143,normal_ftp,normal,1,0,1,1,0,0,0,0,35.854485776805255,1.3714285714285714,530.3378827378214,430468.23084394005,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,45806,50295,SF,0.063014,11.0,4259.0,4043.0,216.0,7.0,4.0,67588.15501317168,64160.345320087596,3427.8096930840766,540705.2401053734,1018191.9148139714,27422.477544672613,577.5714285714286,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,18.71759259259259,1.75,174.56438251817056,67588.15501317168,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,51906,54906,SF,0.062097,11.0,4259.0,4043.0,216.0,7.0,4.0,68586.2441019695,65107.815192360344,3478.4289096091597,548689.952815756,1048485.678734244,27827.43127687328,577.5714285714286,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,18.71759259259259,1.75,177.14221298935536,68586.2441019695,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,34886,60331,SF,0.063011,12.0,5810.0,5594.0,216.0,8.0,4.0,92206.12274047387,88778.14984685215,3427.972893621749,737648.9819237911,1408930.977874532,27423.78314897399,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.44293853454158,92206.12274047389,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,49644,30165,SF,0.062013,8.0,470.0,216.0,254.0,4.0,4.0,7579.056004386177,3483.140631803009,4095.915372583168,60632.448035089415,56167.91046720863,32767.322980665343,54.0,63.5,normal_ftp,normal,1,0,1,1,0,0,0,0,0.8503937007874016,1.0,129.00520858529663,7579.056004386177,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,53052,30325,SF,0.062308,12.0,5810.0,5594.0,216.0,8.0,4.0,93246.45310393527,89779.80355652564,3466.6495474096423,745971.6248314823,1440903.311878501,27733.19637927714,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.5916415227579,93246.45310393529,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,39958,21,SF,2.832948,25.0,1655.0,677.0,978.0,11.0,14.0,584.1970978641331,238.97367689064535,345.2234209734877,4673.576782913065,84.3551229640097,2761.787367787901,61.54545454545455,69.85714285714286,normal_ftp,normal,1,0,1,1,0,0,0,0,0.6922290388548057,0.7857142857142857,8.824729574986904,584.1970978641331,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,36772,21,SF,0.324351,29.0,1856.0,713.0,1143.0,12.0,17.0,5722.196016044347,2198.235861767036,3523.9601542773107,45777.568128354775,6777.336471190272,28191.68123421849,59.41666666666666,67.23529411764706,normal_ftp,normal,1,0,1,1,0,0,0,0,0.6237970253718286,0.7058823529411765,89.40931275069292,5722.196016044347,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,50384,7348,SF,16.67109,191.0,210030.0,207390.0,2640.0,142.0,49.0,12598.456369679488,12440.098397885202,158.3579717942858,100787.6509574359,746.2078603069866,1266.8637743542863,1460.4929577464789,53.87755102040816,normal_ftp,normal,1,0,1,1,0,0,0,0,78.55681818181819,2.8979591836734695,11.456959322995678,12598.456369679487,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,38068,33934,SF,0.062016,15.0,8311.0,8043.0,268.0,10.0,5.0,134013.80288957688,129692.33746130031,4321.465428276573,1072110.423116615,2091272.2113857763,34571.723426212586,804.3,53.6,normal_ftp,normal,1,0,1,1,0,0,0,0,30.011194029850746,2.0,241.87306501547988,134013.80288957688,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,45534,51505,SF,0.063017,12.0,5810.0,5594.0,216.0,8.0,4.0,92197.34357395624,88769.6970658711,3427.64650808512,737578.7485916498,1408662.6952389213,27421.17206468096,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.42480600472888,92197.34357395623,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,41176,40156,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,58804,18898,SF,0.063011,11.0,4259.0,4043.0,216.0,7.0,4.0,67591.37293488439,64163.40004126264,3427.972893621749,540730.9834790751,1018288.8708521154,27423.78314897399,577.5714285714286,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,18.71759259259259,1.75,174.57269365666312,67591.37293488439,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,58442,63846,SF,0.062512,12.0,5810.0,5594.0,216.0,8.0,4.0,92942.1551062196,89486.81853084208,3455.3365753775274,743537.2408497569,1431514.2457582878,27642.69260302022,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96314307652932,92942.15510621961,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,53612,6873,SF,0.062411,12.0,5810.0,5594.0,216.0,8.0,4.0,93092.56381086668,89631.6354488792,3460.92836198747,744740.5104869334,1436151.2465571645,27687.42689589976,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.27379788819277,93092.56381086668,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,34832,7844,SF,0.062029,12.0,5810.0,5594.0,216.0,8.0,4.0,93665.86596591916,90183.62378887295,3482.24217704622,749326.9277273533,1453894.5297985289,27857.93741636976,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,193.45789872479003,93665.86596591916,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,55060,25380,SF,21.39475,207.0,210862.0,207390.0,3472.0,142.0,65.0,9855.782376517604,9693.499573493498,162.28280302410639,78846.25901214083,453.0784222060785,1298.262424192851,1460.4929577464789,53.41538461538462,normal_ftp,normal,1,0,1,1,0,0,0,0,59.732142857142854,2.1846153846153844,9.675270802416481,9855.782376517604,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,50018,64445,SF,0.063011,12.0,5810.0,5594.0,216.0,8.0,4.0,92206.12274047387,88778.14984685215,3427.972893621749,737648.9819237911,1408930.977874532,27423.78314897399,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.44293853454158,92206.12274047389,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,42694,53157,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,44300,41153,SF,0.061686,8.0,679.0,515.0,164.0,5.0,3.0,11007.359854748242,8348.733910449697,2658.6259442985443,88058.87883798593,135342.44253882076,21269.007554388358,103.0,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,3.1402439024390243,1.6666666666666667,129.68907045358753,11007.359854748242,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,41038,38409,SF,19.657973,218.0,211434.0,207390.0,4044.0,142.0,76.0,10755.635893894048,10549.917837408771,205.71805648527447,86045.08715115237,536.673737287602,1645.7444518821958,1460.4929577464789,53.21052631578947,normal_ftp,normal,1,0,1,1,0,0,0,0,51.28338278931751,1.868421052631579,11.089647950986606,10755.635893894047,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,37524,13804,SF,0.061918,12.0,5810.0,5594.0,216.0,8.0,4.0,93833.7801608579,90345.29539067799,3488.4847701799154,750670.2412868632,1459111.9769804901,27907.878161439323,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,193.80470945443975,93833.7801608579,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,43458,53817,SF,0.062513,8.0,679.0,515.0,164.0,5.0,3.0,10861.740757922353,8238.286436421224,2623.4543215011277,86893.92606337882,131785.17166703285,20987.63457200902,103.0,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,3.1402439024390243,1.6666666666666667,127.97338153664037,10861.740757922353,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,44408,7226,SF,0.062769,11.0,4259.0,4043.0,216.0,7.0,4.0,67851.9651420287,64410.77602000987,3441.189122018831,542815.7211362296,1026155.8415780062,27529.512976150647,577.5714285714286,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,18.71759259259259,1.75,175.24574232503304,67851.9651420287,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,42602,54399,SF,0.124523,76.0,71120.0,69760.0,1360.0,50.0,26.0,571139.468210692,560217.7910908025,10921.677119889498,4569115.745685536,4498910.169934892,87373.41695911599,1395.2,52.30769230769231,normal_ftp,normal,1,0,1,1,0,0,0,0,51.294117647058826,1.9230769230769231,610.3290155232366,571139.468210692,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,47894,51782,SF,0.124521,62.0,64625.0,63785.0,840.0,46.0,16.0,518988.764947278,512242.914849704,6745.8500975739025,4151910.119578224,4113707.0441909716,53966.80078059122,1386.6304347826087,52.5,normal_ftp,normal,1,0,1,1,0,0,0,0,75.93452380952381,2.875,497.9079833923595,518988.76494727796,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,52742,57248,SF,0.062302,8.0,682.0,518.0,164.0,5.0,3.0,10946.679079323296,8314.33982857693,2632.3392507463645,87573.43263458637,133452.2138707735,21058.71400597092,103.6,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,3.158536585365854,1.6666666666666667,128.40679271933485,10946.679079323296,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,51362,60290,SF,0.061865,10.0,4207.0,4043.0,164.0,7.0,3.0,68002.90956114119,65351.976076941726,2650.9334841994664,544023.2764891295,1056364.2782985813,21207.46787359573,577.5714285714286,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,24.652439024390244,2.3333333333333335,161.6422856219187,68002.90956114119,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,47196,64140,SF,0.062001,12.0,5810.0,5594.0,216.0,8.0,4.0,93708.16599732262,90224.35122014162,3483.814777181013,749665.327978581,1455208.0001958294,27870.518217448105,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,193.5452653989452,93708.16599732262,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,59594,31509,SF,0.063012,12.0,5810.0,5594.0,216.0,8.0,4.0,92204.65942994984,88776.74093823398,3427.9184917158636,737637.2754395988,1408886.2587798196,27423.34793372691,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.43991620643686,92204.65942994985,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,40024,32454,SF,0.06301,12.0,5810.0,5594.0,216.0,8.0,4.0,92207.58609744486,88779.55880019045,3428.0272972544044,737660.6887795589,1408975.6990984043,27424.218378035235,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.445960958578,92207.58609744486,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,50172,14115,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,46478,58568,SF,0.062512,12.0,5810.0,5594.0,216.0,8.0,4.0,92942.1551062196,89486.81853084208,3455.3365753775274,743537.2408497569,1431514.2457582878,27642.69260302022,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96314307652932,92942.15510621961,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,44326,49266,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,60372,21,SF,3.370248,25.0,1650.0,672.0,978.0,11.0,14.0,489.57821501563086,199.39185484272966,290.18636017290123,3916.625720125047,59.162368716702645,2321.49088138321,61.09090909090909,69.85714285714286,normal_ftp,normal,1,0,1,1,0,0,0,0,0.6871165644171779,0.7857142857142857,7.417851742661074,489.57821501563086,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,33454,11980,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,59188,44431,SF,0.062492,12.0,5810.0,5594.0,216.0,8.0,4.0,92971.90040325162,89515.45797862127,3456.442424630353,743775.203226013,1432430.678784825,27651.539397042823,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.02457914613072,92971.90040325162,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.4.40,127.0.0.1,37823,53,S0,5.250313,2.0,120.0,120.0,0.0,2.0,0.0,22.85578021729371,22.85578021729371,0.0,182.84624173834968,4.353222411176954,0.0,60.0,0.0,normal_ftp,normal,0,0,0,0,0,0,0,0,0.0,0.0,0.3809296702882285,22.85578021729371,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10.1.1.10,10.1.4.40,40548,43578,SF,0.062066,12.0,5810.0,5594.0,216.0,8.0,4.0,93610.02803467277,90129.86176006186,3480.1662746108977,748880.2242773821,1452161.598299582,27841.330196887186,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,193.34257081171654,93610.02803467277,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.3.30,10.1.3.255,138,138,S0,0.000499,2.0,515.0,515.0,0.0,2.0,0.0,1032064.128256513,1032064.128256513,0.0,8256513.026052104,2068264786.0851965,0.0,257.5,0.0,normal_ftp,normal,0,0,0,0,0,0,0,0,0.0,0.0,4008.0160320641285,1032064.128256513,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10.1.1.10,10.1.4.40,58820,50482,SF,0.06141,8.0,682.0,518.0,164.0,5.0,3.0,11105.68311349943,8435.108288552354,2670.574824947077,88845.46490799544,137357.24293359963,21364.598599576617,103.6,54.66666666666666,normal_ftp,normal,1,0,1,1,0,0,0,0,3.158536585365854,1.6666666666666667,130.27194268034523,11105.68311349943,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,49788,54203,SF,0.062087,12.0,5810.0,5594.0,216.0,8.0,4.0,93578.3658414805,90099.37668110876,3478.989160371736,748626.926731844,1451179.42050846,27831.91328297389,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,193.27717557620758,93578.3658414805,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,33564,56021,SF,0.063011,12.0,5810.0,5594.0,216.0,8.0,4.0,92206.12274047387,88778.14984685215,3427.972893621749,737648.9819237911,1408930.977874532,27423.78314897399,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,190.44293853454158,92206.12274047389,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,54436,21,SF,3.326514,25.0,1650.0,672.0,978.0,11.0,14.0,496.0147469693499,202.01327876569886,294.00146820365103,3968.1179757547993,60.72822142510113,2352.011745629208,61.09090909090909,69.85714285714286,normal_ftp,normal,1,0,1,1,0,0,0,0,0.6871165644171779,0.7857142857142857,7.515374954081059,496.0147469693499,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,50360,23461,SF,0.171529,186.0,200067.0,197459.0,2608.0,136.0,50.0,1166374.1991150186,1151169.7730412935,15204.426073725144,9330993.592920149,6711225.349890068,121635.40858980115,1451.904411764706,52.16,normal_ftp,normal,1,0,1,1,0,0,0,0,75.71280674846626,2.72,1084.3647429880662,1166374.1991150186,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,48316,27059,SF,0.172029,198.0,200691.0,197459.0,3232.0,136.0,62.0,1166611.4434194237,1147823.9134099483,18787.530009475147,9332891.54735539,6672269.869672837,150300.24007580118,1451.904411764706,52.12903225806452,normal_ftp,normal,1,0,1,1,0,0,0,0,61.09498762376238,2.193548387096774,1150.9687320161136,1166611.4434194237,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,56048,41796,SF,0.062198,12.0,5810.0,5594.0,216.0,8.0,4.0,93411.36370944403,89938.5832341876,3472.780475256439,747290.9096755523,1446004.425129226,27782.24380205151,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,192.93224862535772,93411.36370944403,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.4.40,45050,18137,SF,0.062511,12.0,5810.0,5594.0,216.0,8.0,4.0,92943.64191902224,89488.25006798803,3455.3918510342182,743549.135352178,1431560.046519621,27643.134808273742,699.25,54.0,normal_ftp,normal,1,0,1,1,0,0,0,0,25.89814814814815,2.0,191.96621394634545,92943.64191902225,False,True,False,False,False,False,False,False,False,False,False,True,False,False
